unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
1246,491,755,0,0,0.99,0.95,8.4,15,13,76,3,152
3366,579,862,1841,84,0.98,0.96,10.1,6,6,134,13,93
139,139,0,0,0,0.67,0.69,5.9,38,28,127,19,191
995,504,491,0,0,0.65,0.73,5.4,53,29,66,3,113
2333,520,899,914,0,0.64,0.63,7.8,36,26,148,7,90
1629,465,877,287,0,0.85,0.8,3.6,36,22,5,3,114
1227,473,754,0,0,0.93,0.78,11.5,19,26,14,16,142
2465,426,924,1115,0,0.82,0.91,13.0,0,13,0,3,110
4663,448,942,1941,1332,0.72,0.75,6.3,47,43,124,4,0
3440,573,1046,1672,149,0.93,0.88,8.6,30,28,27,2,19
298,298,0,0,0,0.81,0.89,4.7,23,29,43,8,105
3763,520,986,1887,370,0.86,0.76,4.1,5,7,61,9,33
2984,412,1081,1491,0,0.82,0.87,6.3,15,12,75,10,78
1036,487,549,0,0,0.96,0.96,4.0,51,34,54,1,68
1945,450,1040,455,0,0.75,0.7,4.6,54,39,89,13,71
2829,567,909,1353,0,0.86,0.79,5.3,23,21,142,16,53
4745,499,919,1884,1443,0.84,0.83,10.3,15,11,13,19,0
2995,409,987,1599,0,0.81,0.78,8.1,15,18,132,2,52
2512,465,1109,938,0,0.62,0.62,7.2,42,37,30,12,51
4287,583,907,1789,1008,0.77,0.81,10.9,40,32,7,15,0
2474,472,867,1135,0,0.68,0.67,7.5,57,41,24,2,53
1097,463,634,0,0,0.93,0.82,3.3,43,38,65,14,90
2985,566,1036,1383,0,0.91,0.91,12.8,42,33,127,4,23
4778,408,1138,1834,1398,0.62,0.63,4.5,43,38,98,14,0
3633,470,1198,1772,193,0.94,0.86,6.1,46,35,83,14,8
399,399,0,0,0,0.61,0.71,7.2,54,39,127,4,124
3651,478,833,1969,371,0.9,0.76,7.5,39,33,77,19,9
3206,460,1007,1657,82,0.78,0.85,5.6,41,28,24,15,25
1636,418,977,241,0,0.71,0.85,3.9,41,26,17,3,110
1689,444,896,349,0,0.75,0.75,14.5,50,41,81,18,64
1373,488,885,0,0,0.68,0.77,8.2,53,42,120,13,60
490,463,27,0,0,0.84,0.8,10.3,0,14,0,17,302
4596,544,801,1787,1464,1.0,0.99,11.6,46,27,117,13,0
1032,463,569,0,0,0.71,0.78,6.8,57,46,139,18,72
3645,502,1075,1506,562,0.87,0.85,14.1,20,26,32,13,16
4248,512,1159,1630,947,0.86,0.74,6.5,1,5,112,9,0
4394,514,1038,1553,1289,0.93,0.9,8.7,59,45,47,13,0
1446,422,1001,23,0,0.83,0.78,7.1,31,29,106,9,99
3611,438,1099,1990,84,0.99,0.81,8.1,59,35,65,17,12
2091,405,865,821,0,0.82,0.8,11.6,28,30,46,15,79
2741,585,988,1168,0,0.89,0.92,13.1,6,11,48,15,88
4344,570,1059,1623,1092,0.71,0.83,9.5,44,39,123,18,0
1976,451,975,550,0,0.68,0.78,3.0,59,40,107,12,60
1656,524,951,181,0,0.75,0.77,6.3,15,26,25,2,105
3600,567,1189,1563,281,0.81,0.82,8.1,34,25,82,11,17
3056,528,986,1542,0,0.69,0.78,9.1,0,12,0,16,85
4759,488,943,1647,1681,0.74,0.71,5.1,10,23,110,5,0
3294,510,1096,1688,0,0.61,0.74,5.8,26,30,4,2,35
3714,453,1179,1986,96,0.78,0.86,3.3,18,15,61,7,18
2717,403,1118,1196,0,0.99,0.86,14.5,7,20,112,19,70
4176,479,1157,1521,1019,0.63,0.73,10.2,49,29,64,13,0
910,475,435,0,0,1.0,0.88,3.2,50,40,6,4,91
3944,525,1041,1748,630,0.65,0.81,10.6,16,11,75,6,4
2754,485,800,1469,0,0.67,0.7,9.7,50,30,120,11,48
2390,592,862,936,0,0.63,0.7,13.6,3,9,48,19,180
641,552,89,0,0,0.9,0.87,14.5,11,11,122,7,298
2120,436,1066,618,0,0.68,0.72,9.4,28,33,78,1,78
3470,401,1179,1702,188,0.69,0.77,3.5,25,31,114,10,19
4199,558,908,1779,954,0.72,0.82,8.5,59,45,33,16,0
1981,486,1017,478,0,0.89,0.84,10.7,58,42,3,15,59
3315,590,1051,1674,0,0.98,0.87,9.5,51,30,116,9,18
2166,443,943,780,0,0.73,0.76,13.2,3,16,41,6,157
4282,454,805,1697,1326,0.8,0.74,8.9,55,38,48,12,0
1850,598,813,439,0,0.77,0.7,7.2,52,31,72,1,75
368,368,0,0,0,0.7,0.68,11.4,14,19,42,2,280
2864,477,1079,1308,0,0.83,0.75,3.8,40,39,143,3,37
1508,544,964,0,0,0.68,0.72,10.7,23,23,40,15,131
3860,560,1159,1683,458,0.76,0.75,6.2,57,40,139,7,3
61,61,0,0,0,0.8,0.76,14.1,25,27,60,11,173
1765,481,809,475,0,0.91,0.82,11.0,22,16,30,1,177
1226,439,787,0,0,0.76,0.71,3.9,14,12,46,12,319
1428,523,905,0,0,0.65,0.71,3.6,58,46,71,7,56
2090,429,829,832,0,0.93,0.82,7.3,48,32,125,16,55
1469,485,888,96,0,0.74,0.84,13.8,6,10,10,3,312
4546,529,1199,1612,1206,0.98,0.97,14.9,59,43,85,10,0
4545,499,898,1508,1640,0.72,0.67,8.7,17,15,27,19,0
2197,402,1093,702,0,0.9,0.77,12.5,48,36,7,4,62
2555,548,1005,1002,0,0.62,0.66,5.1,12,25,127,9,79
2053,407,913,733,0,0.87,0.76,11.9,45,25,116,4,82
4211,553,830,1806,1022,0.98,0.98,3.3,37,23,41,18,0
3845,412,1095,1520,818,0.92,0.82,8.9,51,43,11,4,4
4304,541,979,1937,847,0.7,0.79,10.8,21,17,97,3,0
3284,509,957,1609,209,0.78,0.74,14.2,24,24,144,1,37
4512,469,1023,1628,1392,0.71,0.69,5.2,43,37,14,11,0
3171,522,1072,1577,0,0.68,0.82,11.0,0,5,0,19,214
254,254,0,0,0,0.75,0.8,3.3,25,18,142,18,196
2313,584,922,807,0,0.75,0.72,9.9,5,12,3,2,181
1475,581,894,0,0,0.78,0.76,8.3,30,32,68,2,103
4235,428,975,1919,913,0.76,0.83,5.4,46,30,10,6,0
3147,420,899,1828,0,0.83,0.9,5.8,30,22,135,12,35
3870,512,1096,1943,319,0.74,0.71,13.1,52,29,101,13,5
1706,509,1130,67,0,0.75,0.74,5.7,40,33,127,9,90
4028,540,983,1911,594,0.6,0.75,9.6,36,36,25,18,0
3821,583,990,1891,357,0.7,0.71,6.8,29,22,121,3,10
4571,514,1101,1773,1183,0.79,0.73,7.3,10,7,144,6,0
2433,543,996,894,0,0.93,0.91,6.1,22,29,23,19,51
3918,545,868,1639,866,0.88,0.85,4.8,3,19,128,12,3
4613,448,1159,1946,1060,0.69,0.83,5.5,49,37,96,2,0
3480,445,1198,1771,66,0.67,0.72,8.2,10,19,36,18,33
1122,569,553,0,0,0.84,0.77,6.1,47,36,144,16,96
2916,506,865,1530,15,0.76,0.82,7.3,9,18,97,2,52
437,437,0,0,0,0.7,0.75,11.3,49,29,75,13,133
805,516,289,0,0,0.89,0.79,11.6,39,31,49,14,124
818,519,299,0,0,0.67,0.7,6.2,45,34,22,15,113
1719,554,1165,0,0,0.89,0.89,7.4,32,22,128,19,93
2276,427,1039,810,0,0.61,0.66,7.0,0,6,0,4,513
3194,429,1026,1739,0,0.81,0.76,13.2,50,29,63,17,25
1442,436,1006,0,0,0.79,0.89,9.7,58,37,90,11,60
2066,448,921,697,0,0.99,0.89,12.9,22,14,94,19,120
3551,446,878,1797,430,0.71,0.73,5.6,26,32,19,7,16
659,433,226,0,0,0.78,0.86,12.2,48,30,61,8,99
3992,427,975,1724,866,0.98,0.97,4.4,16,21,147,13,0
1747,488,966,293,0,0.79,0.83,14.5,51,43,71,5,49
3150,417,1043,1674,16,0.85,0.91,9.9,48,33,18,6,27
1413,549,864,0,0,0.6,0.73,9.9,28,17,26,3,181
4155,488,946,1626,1095,0.89,0.83,13.2,13,12,2,18,0
2516,593,1111,812,0,0.76,0.81,7.5,7,8,13,7,255
4694,572,861,1705,1556,0.77,0.84,6.4,55,35,34,13,0
257,257,0,0,0,0.76,0.81,13.3,4,13,148,2,276
1393,441,952,0,0,0.76,0.83,4.2,27,24,114,17,104
400,400,0,0,0,0.6,0.64,13.8,48,39,139,6,102
1166,533,633,0,0,0.88,0.91,12.9,8,17,90,8,182
1297,567,730,0,0,0.97,0.89,3.7,37,30,69,9,84
1007,503,504,0,0,0.84,0.72,6.4,25,29,75,15,120
4699,556,1134,1580,1429,0.86,0.86,11.7,42,28,102,2,0
3877,457,984,1792,644,0.68,0.74,8.6,23,27,94,19,5
3552,573,1028,1529,422,0.8,0.88,11.5,55,42,9,13,12
982,523,459,0,0,0.84,0.82,5.0,34,19,106,11,144
3219,518,1025,1676,0,0.84,0.85,12.0,40,30,122,16,27
1093,583,510,0,0,0.68,0.78,9.6,5,18,8,14,212
1095,484,611,0,0,0.72,0.71,8.0,52,42,69,19,90
4510,519,1068,1680,1243,0.92,0.92,3.4,13,24,134,7,0
2768,501,1007,1260,0,0.88,0.89,5.2,6,15,66,8,67
693,420,273,0,0,0.73,0.82,9.4,23,22,17,9,206
2921,526,852,1543,0,0.62,0.67,10.4,43,24,41,9,68
3772,589,1103,1542,538,0.72,0.77,12.6,10,19,40,10,16
4092,507,1129,1679,777,0.94,0.95,14.3,54,44,22,19,0
1828,508,989,331,0,0.63,0.66,14.5,0,19,0,12,187
2552,534,992,1026,0,0.71,0.7,7.7,0,9,0,15,230
4251,445,1004,1520,1282,0.73,0.85,6.2,7,12,62,3,0
3678,548,1032,1552,546,0.95,0.93,11.2,54,42,4,17,9
749,451,298,0,0,0.89,0.9,14.8,17,18,18,6,181
1782,526,1116,140,0,0.61,0.69,7.0,35,34,123,6,86
4743,480,1014,1663,1586,0.94,0.82,4.7,8,18,147,1,0
2476,557,985,934,0,0.6,0.75,15.0,48,26,85,14,56
3539,520,1068,1754,197,0.74,0.85,9.5,40,32,149,2,15
2487,434,1011,1042,0,0.84,0.9,9.9,41,30,40,11,44
960,572,388,0,0,0.67,0.71,6.0,19,22,56,14,190
2106,552,1104,450,0,0.78,0.84,9.3,22,18,83,2,93
790,400,390,0,0,0.84,0.88,5.0,49,37,104,14,87
2824,503,940,1381,0,0.95,0.81,7.8,13,13,75,8,104
3191,460,910,1821,0,0.74,0.82,14.1,23,23,62,11,32
439,439,0,0,0,0.8,0.77,11.3,28,20,80,3,197
1758,432,1033,293,0,0.72,0.83,4.2,31,24,148,1,112
4208,573,934,1656,1045,0.65,0.76,5.9,47,29,113,11,0
4151,509,1055,1866,721,0.84,0.85,4.1,0,5,0,1,0
1702,596,1074,32,0,0.82,0.78,4.0,6,12,55,13,239
2820,476,890,1454,0,0.84,0.85,5.1,35,24,81,3,39
2149,545,1080,524,0,0.89,0.88,4.6,17,11,102,7,170
1146,488,658,0,0,0.87,0.86,11.1,47,33,130,11,78
3666,544,898,1809,415,0.84,0.76,11.1,28,21,30,18,17
1793,469,1121,203,0,0.62,0.61,8.6,9,11,62,13,253
2121,404,1154,563,0,0.67,0.79,10.0,44,24,121,11,81
2274,514,1132,628,0,0.61,0.73,11.7,50,42,70,7,38
598,447,151,0,0,0.93,0.77,4.6,53,46,112,16,65
2675,405,1069,1201,0,0.79,0.76,9.7,36,32,144,5,54
1741,592,1127,22,0,0.96,0.82,12.1,9,20,84,9,133
4784,484,1053,1651,1596,0.95,0.91,6.7,12,18,69,8,0
2547,551,969,1027,0,0.76,0.78,5.0,34,25,37,17,55
2155,418,987,750,0,0.71,0.74,9.4,25,17,132,11,137
609,447,162,0,0,0.72,0.83,5.2,20,14,149,10,285
209,209,0,0,0,0.94,0.78,12.0,4,20,133,5,194
915,534,381,0,0,0.9,0.77,9.3,11,10,84,19,346
3729,404,1176,1627,522,0.92,0.86,5.8,48,35,64,10,8
1253,495,758,0,0,0.98,0.96,13.2,4,11,66,19,253
190,190,0,0,0,0.85,0.8,7.2,55,39,20,9,130
2653,595,994,1064,0,0.67,0.71,5.2,38,24,89,15,73
403,403,0,0,0,0.9,0.82,12.4,52,41,133,13,96
287,287,0,0,0,0.91,0.94,8.2,9,22,24,11,136
962,493,469,0,0,0.8,0.73,10.6,19,18,50,1,161
3513,455,1139,1657,262,0.7,0.8,9.9,10,16,4,5,39
1571,532,1039,0,0,0.95,0.78,11.6,7,17,2,7,148
4297,452,965,1903,977,0.61,0.62,14.5,43,27,128,1,0
2046,508,958,580,0,0.81,0.84,9.8,52,31,134,8,59
1604,415,904,285,0,0.69,0.83,3.8,47,35,21,18,81
2393,581,1065,747,0,0.77,0.82,5.8,6,13,45,12,156
3399,542,807,1951,99,0.7,0.71,11.5,33,29,113,5,21
4182,523,1083,1823,753,0.71,0.73,11.8,25,20,112,16,0
2081,565,942,574,0,0.64,0.67,13.2,36,30,140,7,72
1626,551,952,123,0,0.7,0.77,12.6,41,40,145,1,57
4639,597,981,1513,1548,1.0,0.85,8.0,25,26,33,8,0
2350,506,1089,755,0,0.92,0.82,14.4,29,32,56,7,59
2288,529,1090,669,0,0.78,0.8,8.5,51,38,140,11,54
4356,521,997,1989,849,0.74,0.78,9.4,25,21,65,14,0
688,582,106,0,0,0.67,0.82,8.8,11,12,27,10,314
135,135,0,0,0,0.64,0.66,12.2,11,17,45,2,343
3258,512,809,1807,130,0.83,0.79,5.2,1,18,17,13,39
3308,541,1171,1596,0,0.64,0.8,13.3,34,28,37,8,31
3279,474,1171,1634,0,0.97,0.97,11.0,46,34,51,7,15
4518,481,1178,1532,1327,0.84,0.84,6.5,52,28,12,1,0
3189,534,1171,1484,0,0.86,0.89,12.5,48,41,108,15,16
2975,574,1166,1235,0,0.93,0.88,14.6,25,16,129,11,60
1734,504,1002,228,0,0.96,0.96,5.6,31,20,101,12,108
1437,450,872,115,0,0.69,0.84,11.1,31,21,27,18,147
3155,425,1049,1681,0,0.78,0.75,7.2,46,29,106,7,35
2087,401,1019,667,0,0.8,0.85,12.0,53,38,1,9,69
4196,565,1030,1720,881,0.73,0.69,8.7,25,17,17,6,0
1082,445,637,0,0,0.94,0.94,8.7,40,24,62,8,115
3017,533,1095,1389,0,1.0,0.99,14.3,34,22,23,17,47
409,409,0,0,0,0.73,0.86,12.3,57,39,117,3,76
1393,451,942,0,0,0.61,0.75,12.9,59,35,129,17,83
2388,504,1090,794,0,0.74,0.77,10.7,24,20,71,7,89
2542,572,1150,820,0,0.62,0.71,13.7,22,27,8,19,86
2406,533,1020,853,0,0.61,0.7,9.6,5,6,116,15,369
3160,491,865,1512,292,0.76,0.81,14.7,51,30,66,14,33
229,229,0,0,0,0.67,0.8,8.6,5,21,136,14,208
2114,458,887,769,0,0.63,0.79,8.3,25,23,114,14,87
2549,449,917,1183,0,0.9,0.9,11.6,7,14,51,18,99
2417,598,944,875,0,0.68,0.71,7.4,47,32,122,17,59
2079,582,1195,302,0,0.77,0.84,8.9,41,28,148,1,61
3246,561,835,1503,347,0.95,0.81,10.3,38,27,4,15,28
2676,566,917,1193,0,0.94,0.95,10.9,2,4,38,8,286
2313,420,914,979,0,0.66,0.8,3.5,0,13,0,10,180
3371,480,840,1869,182,0.68,0.74,9.1,13,17,18,12,54
1017,425,592,0,0,0.72,0.72,5.9,39,30,115,6,96
1418,406,1012,0,0,0.62,0.66,10.0,49,29,74,18,92
3519,453,1037,1989,40,0.76,0.7,9.8,2,8,140,14,63
1389,557,832,0,0,0.98,0.81,14.3,48,30,58,16,88
2698,416,933,1349,0,0.61,0.79,11.1,43,32,70,12,41
3778,566,1190,1818,204,0.94,0.8,11.3,1,9,82,16,28
250,250,0,0,0,0.9,0.82,7.7,39,35,93,17,130
1679,578,1101,0,0,0.92,0.78,9.5,44,26,138,9,113
1658,409,1159,90,0,0.65,0.78,8.8,24,28,64,8,90
1683,570,831,282,0,0.98,0.94,9.9,51,44,81,12,49
3827,440,833,1937,617,0.9,0.78,8.0,17,28,111,7,6
4676,524,1030,1838,1284,0.72,0.77,3.1,3,7,38,4,0
334,334,0,0,0,0.85,0.74,9.2,39,30,132,8,127
2828,425,1050,1353,0,0.6,0.76,3.4,54,42,45,11,30
1522,463,934,125,0,0.61,0.74,12.9,45,30,118,19,100
4720,528,948,1992,1252,0.67,0.79,5.2,44,24,131,17,0
4439,444,1020,1669,1306,0.94,0.96,9.6,3,12,75,10,0
2150,545,850,755,0,0.9,0.89,3.3,58,34,12,12,54
3018,555,836,1627,0,0.96,0.81,6.1,3,18,37,10,52
3535,545,1028,1739,223,0.8,0.81,14.4,3,11,4,3,47
149,149,0,0,0,0.88,0.79,8.8,49,30,72,10,115
3212,427,954,1618,213,0.65,0.68,7.8,45,36,115,8,31
4425,421,1001,1567,1436,0.87,0.83,3.5,41,40,48,14,0
3729,470,843,1852,564,0.62,0.76,14.5,1,6,80,10,45
2494,480,1142,872,0,0.8,0.89,9.6,50,40,42,12,40
3701,469,909,1881,442,0.86,0.88,7.9,20,19,45,15,12
1251,562,689,0,0,0.93,0.84,10.0,42,27,54,1,90
4245,433,856,1725,1231,0.96,0.81,10.9,35,32,91,15,0
232,232,0,0,0,0.62,0.75,7.6,37,37,84,13,116
4017,587,1143,1870,417,0.91,0.9,10.9,1,19,104,4,0
3432,551,1128,1546,207,0.8,0.81,14.4,55,36,134,5,18
4182,586,1012,1959,625,0.66,0.7,8.2,53,33,125,9,0
563,477,86,0,0,0.8,0.78,9.7,19,14,13,7,354
1348,552,796,0,0,0.86,0.89,13.8,56,37,1,8,90
4583,441,1059,1763,1320,0.68,0.79,6.1,29,21,121,11,0
723,454,269,0,0,0.91,0.8,11.3,34,36,26,7,92
2336,411,844,1081,0,0.95,0.88,11.1,39,33,10,8,64
317,317,0,0,0,0.95,0.96,12.0,13,21,52,16,182
343,343,0,0,0,0.62,0.78,10.7,45,39,107,9,105
1904,596,894,414,0,0.64,0.79,4.1,23,26,83,19,77
1262,531,731,0,0,0.94,0.78,7.3,28,21,139,16,117
1927,491,1114,322,0,0.91,0.94,6.7,49,38,114,11,47
3134,487,1049,1598,0,0.72,0.71,8.3,41,36,17,18,33
3512,522,1026,1578,386,0.67,0.65,9.3,58,41,84,5,14
3868,575,871,1590,832,0.72,0.8,5.8,58,33,85,5,4
3389,511,915,1936,27,0.88,0.78,10.8,26,25,56,3,29
3106,542,1195,1369,0,0.68,0.75,14.7,2,18,93,1,64
3419,430,1177,1812,0,0.82,0.75,12.2,58,33,73,11,19
4482,570,1132,1708,1072,0.92,0.88,3.8,17,25,18,9,0
3162,569,1088,1505,0,0.86,0.77,9.9,13,18,74,17,59
3903,553,1010,1779,561,0.87,0.89,7.8,44,41,71,1,2
3742,422,945,1513,862,0.64,0.79,12.6,45,32,11,2,10
492,466,26,0,0,0.94,0.77,12.0,53,33,44,14,121
2060,506,1185,369,0,0.95,0.81,11.9,0,17,0,2,167
2984,427,1171,1386,0,0.94,0.91,8.6,42,24,95,2,31
1057,418,639,0,0,0.82,0.76,10.8,57,39,79,9,88
175,175,0,0,0,0.96,0.95,5.0,29,28,69,13,110
4291,562,1022,1715,992,0.84,0.79,12.7,57,35,105,10,0
3634,581,1199,1801,53,0.93,0.96,10.3,54,38,61,1,9
268,268,0,0,0,0.67,0.77,11.8,5,15,38,4,287
1962,525,1006,431,0,0.91,0.79,8.4,22,30,33,5,68
1069,461,608,0,0,0.62,0.69,7.9,43,30,91,16,130
2690,496,829,1365,0,0.66,0.7,6.9,17,20,98,9,84
221,221,0,0,0,0.77,0.74,11.4,12,19,142,7,243
2225,491,1023,711,0,0.74,0.8,3.1,17,12,13,10,145
1677,575,1059,43,0,0.66,0.68,5.0,53,41,91,7,62
1553,446,1107,0,0,0.86,0.88,11.9,43,37,128,1,63
1264,502,762,0,0,0.74,0.75,11.8,35,24,56,3,148
4406,403,814,1977,1212,0.66,0.75,12.1,21,30,57,16,0
4099,434,845,1532,1288,0.82,0.88,14.6,43,37,126,18,0
4464,448,999,1584,1433,0.75,0.74,4.4,12,22,70,12,0
3951,572,1118,1635,626,0.94,0.95,8.6,40,23,7,9,1
2833,463,1195,1175,0,0.66,0.66,8.0,3,4,28,11,306
2175,585,1052,538,0,0.65,0.77,12.6,46,40,118,10,39
3058,496,886,1676,0,0.71,0.78,14.1,0,18,0,6,72
3687,489,1186,1801,211,0.65,0.69,6.4,24,22,93,9,18
1583,560,985,38,0,0.69,0.66,9.0,58,38,149,14,94
3288,569,1103,1602,14,0.66,0.71,10.6,5,17,145,8,50
4327,470,843,1839,1175,0.64,0.68,13.8,43,33,61,11,0
3966,519,960,1601,886,0.99,0.99,10.2,22,23,15,2,1
4149,463,1120,1507,1059,0.81,0.9,7.6,23,25,46,16,0
3992,415,899,1895,783,0.77,0.83,8.4,46,32,22,16,0
818,452,366,0,0,0.76,0.75,13.8,16,20,141,2,146
1775,488,975,312,0,0.89,0.83,9.8,58,47,82,14,51
2797,536,843,1418,0,0.72,0.73,8.6,8,12,53,16,93
1995,586,1124,285,0,0.98,0.87,5.3,0,2,0,19,395
3939,479,896,1715,849,0.68,0.66,14.3,12,8,99,14,11
818,483,335,0,0,0.76,0.69,5.7,57,31,47,14,148
4751,509,1191,1760,1291,0.69,0.79,11.1,32,31,104,7,0
2684,484,1013,1187,0,0.63,0.77,12.1,6,11,84,15,130
998,445,553,0,0,0.63,0.77,10.4,3,7,13,17,599
267,267,0,0,0,0.75,0.83,12.3,19,23,90,17,182
748,552,196,0,0,0.83,0.82,7.5,48,35,125,17,89
1871,546,1087,238,0,0.83,0.86,7.9,0,11,0,11,265
4535,564,861,1585,1525,0.72,0.78,13.3,49,35,60,13,0
168,168,0,0,0,0.96,0.79,9.7,17,18,59,19,269
1756,487,886,383,0,0.95,0.81,13.8,15,19,81,19,129
300,300,0,0,0,0.88,0.74,3.4,58,34,116,5,143
4637,438,945,1737,1517,0.66,0.68,10.8,18,26,2,9,0
3250,573,987,1690,0,0.87,0.9,11.3,6,13,142,1,51
2355,438,1104,813,0,0.91,0.93,9.0,20,27,25,11,59
2037,436,808,793,0,0.88,0.8,4.1,5,18,10,13,134
4188,498,1062,1910,718,0.75,0.81,7.3,7,15,145,5,0
2032,512,1192,328,0,0.79,0.74,8.4,7,8,5,17,393
1131,590,541,0,0,0.69,0.77,7.1,51,41,89,18,80
3700,521,958,1856,365,0.63,0.8,14.4,56,43,22,1,7
2967,547,817,1603,0,0.73,0.85,3.2,9,18,140,4,61
3861,586,1135,1504,636,0.81,0.85,10.6,30,20,10,7,8
4557,441,861,1880,1375,0.64,0.62,4.2,30,19,109,3,0
241,241,0,0,0,0.81,0.91,4.7,59,41,61,4,68
4341,405,1121,1919,896,0.75,0.87,12.7,6,16,72,10,0
2236,529,829,878,0,0.6,0.68,5.7,4,18,66,17,107
2056,554,1057,445,0,0.64,0.72,7.0,31,21,77,2,90
3698,487,1122,1978,111,0.81,0.9,3.4,51,39,70,2,6
937,489,448,0,0,0.91,0.93,10.1,54,40,119,17,57
2421,586,891,944,0,0.93,0.79,11.9,11,9,21,8,201
3902,598,1132,1708,464,0.67,0.75,9.8,10,14,10,8,8
1448,418,811,219,0,0.64,0.77,7.6,54,30,9,6,124
4121,492,976,1854,799,0.65,0.8,14.6,42,37,146,5,0
3047,561,909,1577,0,0.82,0.88,8.2,48,43,68,18,24
2222,463,952,807,0,0.75,0.71,11.0,5,18,9,19,151
2694,462,1150,1082,0,0.76,0.79,11.9,25,28,49,17,53
810,557,253,0,0,0.62,0.75,12.1,44,26,77,6,136
2310,478,912,920,0,0.84,0.9,7.7,30,34,68,6,38
588,570,18,0,0,0.79,0.87,6.8,56,31,20,11,103
2354,596,1048,710,0,0.96,0.92,5.1,51,31,16,18,51
2682,433,1044,1205,0,0.91,0.82,9.2,28,27,71,13,49
220,220,0,0,0,0.95,0.92,6.8,47,27,32,9,156
3227,468,1031,1728,0,0.96,0.97,5.6,24,17,145,6,31
4315,435,1121,1914,845,0.64,0.71,6.9,56,46,10,6,0
4765,500,1151,1852,1262,0.63,0.66,6.7,51,28,61,10,0
586,522,64,0,0,0.85,0.77,9.6,33,22,132,4,156
4399,562,805,1546,1486,0.83,0.8,14.4,8,10,46,15,0
2343,580,975,788,0,0.88,0.89,6.2,30,19,48,14,80
3681,567,977,1762,375,0.84,0.76,12.8,15,20,19,2,16
2195,406,1102,687,0,0.98,0.8,7.8,54,36,81,2,45
2800,432,905,1463,0,0.89,0.79,8.4,36,27,126,6,53
2761,513,854,1394,0,0.74,0.87,6.4,56,36,61,11,36
3493,432,877,1523,661,0.65,0.71,12.7,58,42,6,19,16
813,463,350,0,0,0.83,0.72,12.3,37,22,136,18,165
1680,430,955,295,0,0.78,0.86,4.2,3,21,98,4,91
2741,448,1021,1272,0,0.84,0.89,11.9,22,15,59,19,83
2521,410,1007,1104,0,0.93,0.87,7.4,54,30,102,8,45
2812,505,1049,1258,0,0.91,0.78,5.9,54,42,57,8,35
3733,481,954,1558,740,0.88,0.93,14.0,55,32,28,16,6
1505,594,911,0,0,0.72,0.83,8.4,22,28,69,8,82
2723,578,809,1336,0,0.62,0.76,3.6,36,22,56,6,62
3012,579,989,1444,0,0.77,0.84,6.5,30,33,115,10,32
4133,412,1091,1585,1045,0.9,0.77,14.6,53,32,15,17,0
255,255,0,0,0,0.9,0.92,5.3,2,8,69,16,357
2632,429,1117,1086,0,0.84,0.89,3.3,26,22,111,12,60
1757,410,859,488,0,0.65,0.67,9.4,8,8,35,3,432
3228,407,1052,1526,243,1.0,0.94,7.6,25,25,143,19,28
4738,466,1048,1643,1581,0.87,0.9,10.7,56,41,124,9,0
4506,513,909,1711,1373,0.66,0.75,10.7,35,30,104,19,0
3514,511,1018,1619,366,0.76,0.78,13.2,52,36,28,19,13
3895,521,993,1604,777,0.7,0.69,8.9,15,14,15,2,11
4717,585,874,1593,1665,0.8,0.75,6.4,4,7,136,7,0
3357,492,843,1526,496,0.79,0.83,10.2,50,43,50,7,15
2221,485,1048,688,0,0.83,0.72,8.2,47,35,111,9,55
2846,534,958,1354,0,0.78,0.87,8.9,25,23,54,17,40
3405,489,1061,1789,66,0.87,0.75,11.0,33,24,16,7,32
3622,534,1058,1903,127,0.81,0.86,9.7,55,41,2,4,11
4287,589,1033,1894,771,0.69,0.72,6.7,19,19,136,13,0
966,463,503,0,0,0.95,0.77,10.3,18,16,141,9,187
989,444,545,0,0,0.76,0.86,5.4,57,45,133,8,75
3221,488,972,1740,21,0.64,0.67,12.1,24,28,116,16,37
2664,582,1101,981,0,0.93,0.92,3.5,57,39,139,7,27
1858,504,937,417,0,0.76,0.75,11.1,3,13,56,9,163
3410,430,1190,1790,0,0.86,0.83,3.6,3,18,30,17,38
1357,572,785,0,0,0.73,0.67,10.4,52,32,22,2,125
1334,539,795,0,0,0.88,0.82,4.2,38,33,41,15,75
270,270,0,0,0,0.61,0.8,3.2,18,16,1,13,258
4162,582,1166,1518,896,0.82,0.73,7.4,37,36,106,15,0
2915,525,902,1488,0,0.6,0.75,8.6,30,18,149,1,61
1896,536,1191,169,0,0.82,0.8,5.2,17,21,133,7,118
4489,564,907,1582,1436,0.86,0.84,10.8,54,32,60,8,0
2560,585,879,1096,0,0.99,0.84,4.7,31,23,109,6,67
269,269,0,0,0,0.81,0.77,12.0,32,26,60,6,131
2245,435,1184,626,0,0.82,0.89,13.2,8,18,48,9,79
2863,493,1100,1270,0,0.89,0.8,7.1,42,32,39,12,32
3803,579,1082,1706,436,0.73,0.77,12.2,50,37,20,18,6
1816,500,1026,290,0,0.75,0.85,14.3,58,44,103,8,46
3584,405,963,1867,349,0.65,0.8,10.4,19,25,22,15,19
3827,424,890,1566,947,0.85,0.85,7.7,58,45,47,13,4
3081,528,1019,1534,0,0.99,0.86,14.8,16,15,37,7,55
