text,label
"You know, Have you ever tried sell? in my opinion.",shopping
"Basically, I have always been interested in pay these days.",shopping
"Well, I see the sell as usual.",shopping
"Basically, I have always been interested in store every day.",shopping
"Basically, Where can I find cart? in my opinion.",shopping
"Honestly, I have a cart right now.",shopping
"To be honest, cart is very important to me these days.",shopping
"Before going to sleep, I remembered buy in my opinion.",shopping
"Basically, Where can I find buy? these days.",shopping
"Honestly, Sometimes I cannot imagine my life without buy",shopping
"Basically, Sometimes I cannot imagine my life without shop",shopping
"Basically, What do you think about money? these days.",shopping
"Basically, In my opinion, sell plays a big role in our life these days.",shopping
"Well, Before going to sleep, I remembered cart for me.",shopping
"To be honest, Why do people love mall? as usual.",shopping
"To be honest, Have you ever tried clothes? every day.",shopping
"Honestly, Where can I find money? right now.",shopping
"Actually, I like shop",shopping
"Honestly, I want to try sell soon",shopping
"Well, I want to try clothes soon",shopping
"Well, I often use mall in my life",shopping
"Basically, I see the buy",shopping
I like store in my opinion.,shopping
"To be honest, I love discount as usual.",shopping
"Well, Even though I was busy, I still thought about pay",shopping
"Before going to sleep, I remembered discount for me.",shopping
This is my discount for me.,shopping
"To be honest, What do you think about clothes? right now.",shopping
"To be honest, Even though I was busy, I still thought about buy these days.",shopping
"Basically, What do you think about store? right now.",shopping
"Actually, I have always been interested in market these days.",shopping
"Honestly, While working, I realized how important pay is in my opinion.",shopping
"Honestly, Yesterday I was thinking about store and its importance",shopping
"Well, I really like clothes right now.",shopping
"To be honest, I like sell as usual.",shopping
Where can I find shop? in my opinion.,shopping
"Basically, Where can I find clothes? these days.",shopping
Why do people love cart? right now.,shopping
"Honestly, Why do people love shop?",shopping
"You know, Do you like price? for me.",shopping
"To be honest, I like market as usual.",shopping
"Basically, This is my shop right now.",shopping
"Actually, I see the money",shopping
"Actually, I saw discount yesterday every day.",shopping
"Honestly, This is my discount right now.",shopping
"Well, I have a sell every day.",shopping
"You know, Where can I find market? as usual.",shopping
I like price every day.,shopping
"Well, Do you like money? these days.",shopping
"You know, Do you like price?",shopping
Sometimes I cannot imagine my life without sell these days.,shopping
"You know, I see the store",shopping
"To be honest, I often use cart in my life for me.",shopping
People often underestimate how important sell is for me.,shopping
"Honestly, Before going to sleep, I remembered discount in my opinion.",shopping
"To be honest, I want to try discount soon in my opinion.",shopping
Where can I find clothes? in my opinion.,shopping
Sometimes I cannot imagine my life without money every day.,shopping
"Basically, Why do people love pay? these days.",shopping
"Basically, Do you like pay? right now.",shopping
Where can I find price? every day.,shopping
"You know, I love market",shopping
"Well, After a long day, I decided to focus on money these days.",shopping
"You know, What do you think about clothes?",shopping
"Basically, In my opinion, discount plays a big role in our life for me.",shopping
I love discount right now.,shopping
"You know, I like clothes right now.",shopping
"Before going to sleep, I remembered clothes",shopping
"Actually, People often underestimate how important mall is in my opinion.",shopping
"Basically, Where can I find pay? right now.",shopping
Where can I find sell? as usual.,shopping
"To be honest, Even though I was busy, I still thought about store every day.",shopping
"Actually, I love store",shopping
I saw cart yesterday in my opinion.,shopping
mall is very important to me in my opinion.,shopping
"Honestly, I saw store yesterday these days.",shopping
Why do people love price? for me.,shopping
"Basically, I have always been interested in cart these days.",shopping
"Before going to sleep, I remembered pay for me.",shopping
"Basically, In my opinion, clothes plays a big role in our life in my opinion.",shopping
"After a long day, I decided to focus on market every day.",shopping
Why do people love clothes? these days.,shopping
"Honestly, Yesterday I was thinking about shop and its importance right now.",shopping
"Actually, I have always been interested in price as usual.",shopping
"Well, Where can I find pay? for me.",shopping
"You know, I saw pay yesterday as usual.",shopping
I often use buy in my life for me.,shopping
"Actually, People often underestimate how important cart is in my opinion.",shopping
Have you ever tried store? as usual.,shopping
"To be honest, I love money",shopping
I really like cart,shopping
"After a long day, I decided to focus on cart in my opinion.",shopping
I have a sell for me.,shopping
"Basically, I see the market as usual.",shopping
"You know, This is my price in my opinion.",shopping
Yesterday I was thinking about clothes and its importance right now.,shopping
